Patient_ID,Signal_Name,Lead_Index,Lead_Name,Segment_Index,BPM_avg,SDNN,En_Total,En_D5,Hurst_Exp,Higuchi_FD,Katz_FD
ecg_db_patient_01,s0014lre,1,s0014lre.dat,1,168.016801680168,74.3319152062801,106220.374276949,9111.11581296592,0.446745611907801,0.0458007183520631,0.997944348400608
ecg_db_patient_01,s0014lre,1,s0014lre.dat,2,87.0043502175109,76.8051544235916,115493.86712897,12104.7304069213,0.459381761286699,0.0538917203359894,0.99773856288866
ecg_db_patient_01,s0014lre,1,s0014lre.dat,3,58.0019333977799,71.0426785060374,115178.641129795,11525.9659242699,0.464147716897831,0.0446857538443087,0.997978128108651
ecg_db_patient_01,s0014lre,1,s0014lre.dat,4,42.0010500262507,72.3134203950468,106774.579148968,13625.7765468797,0.462532485861701,0.0513716489191618,0.997902828208105
ecg_db_patient_01,s0014lre,1,s0014lre.dat,5,34.8006960139203,73.4489258532399,115396.124893541,12786.9531403296,0.443876326382971,0.0591363664872638,0.997666154648341
ecg_db_patient_01,s0014lre,1,s0014lre.dat,6,29.000483341389,77.6539604021429,107897.599483912,12344.763252388,0.45051220428189,0.0553659232174944,0.997888923376887
ecg_db_patient_01,s0014lre,1,s0014lre.dat,7,24.8574979642566,81.3244205368927,112348.938569639,13863.900801013,0.472643420429473,0.0580119311713693,0.997706091357552
ecg_db_patient_01,s0014lre,1,s0014lre.dat,8,21.7502718783985,69.5628355894015,114020.357707719,11723.5132912881,0.477558517494021,0.0516256862250529,0.99786090829083
ecg_db_patient_01,s0014lre,1,s0014lre.dat,9,18.6668740763786,73.1627970473713,108863.477078323,11901.2865317924,0.484744731045973,0.0554207344327491,0.997824491873008
ecg_db_patient_01,s0014lre,1,s0014lre.dat,10,18.0001800018,72.5429208776302,119045.587933819,12446.5167413658,0.472424694152319,0.0517377437006798,0.997746140883628
ecg_db_patient_01,s0014lre,1,s0014lre.dat,11,15.818325621142,76.6624826325515,112053.747430152,8719.54584463751,0.511887462354011,0.0465502979306685,0.997943920529465
ecg_db_patient_01,s0014lre,2,s0014lre.dat,1,174.017401740174,55.7855398380839,84975.576203007,4490.66491962826,0.555583655993672,0.0435978593097713,0.999310481082935
ecg_db_patient_01,s0014lre,2,s0014lre.dat,2,87.0043502175109,57.0239321336122,89720.145857174,4048.13664972945,0.589711424410211,0.0514758209218477,0.999259544874185
ecg_db_patient_01,s0014lre,2,s0014lre.dat,3,58.0019333977799,51.3125602165673,85430.8373042061,3491.7775731784,0.587720068488123,0.0428297164823461,0.999319274845886
ecg_db_patient_01,s0014lre,2,s0014lre.dat,4,43.5010875271882,48.5668142844002,84414.1956275687,3159.27860459348,0.573253884934473,0.0499095431970275,0.999308306983681
ecg_db_patient_01,s0014lre,2,s0014lre.dat,5,34.8006960139203,53.0466875327861,89194.829987758,3995.53455166794,0.58334734061287,0.0536577151421735,0.99924673805805
ecg_db_patient_01,s0014lre,2,s0014lre.dat,6,29.000483341389,57.4770255459387,84288.797383067,3474.62042214709,0.573256990775261,0.0508653811510813,0.999303153753386
ecg_db_patient_01,s0014lre,2,s0014lre.dat,7,24.8574979642566,52.1066773082473,91914.1554254662,4150.69177062383,0.589697683406933,0.0573469846275197,0.999234659543728
ecg_db_patient_01,s0014lre,2,s0014lre.dat,8,21.7502718783985,52.0415356092751,87304.2513020748,3586.48792466183,0.597654022498094,0.0497678004183225,0.999300100789071
ecg_db_patient_01,s0014lre,2,s0014lre.dat,9,19.333548150535,42.1189264850611,86733.4384410692,3906.99516920729,0.595460160122369,0.0529265259778929,0.999273821457265
ecg_db_patient_01,s0014lre,2,s0014lre.dat,10,16.80016800168,80.2679451583447,89423.0890835887,3665.8178724019,0.603047497332947,0.0470261184996338,0.999280572458526
ecg_db_patient_01,s0014lre,2,s0014lre.dat,11,14.7274066127874,111.560566509856,88580.8847381058,3570.35765381315,0.625148752689004,0.0404725696515833,0.999332945874322
ecg_db_patient_01,s0014lre,3,s0014lre.dat,1,156.015601560156,148.854884591224,231242.35463404,9894.12640838414,0.463871998352201,0.0224373739103019,0.997920836019737
ecg_db_patient_01,s0014lre,3,s0014lre.dat,2,75.0037501875094,174.584890692096,244275.049528092,7716.36759553564,0.481870296417688,0.026127984677257,0.997786540877764
ecg_db_patient_01,s0014lre,3,s0014lre.dat,3,44.0014667155572,186.42406854624,233382.722270626,7667.31110720382,0.482909165181366,0.0213191951615475,0.997923814253371
ecg_db_patient_01,s0014lre,3,s0014lre.dat,4,37.5009375234381,152.452320890591,230023.070164822,7727.88805375311,0.474492475236288,0.0277652504487562,0.997933625277259
ecg_db_patient_01,s0014lre,3,s0014lre.dat,5,32.4006480129603,136.57376704973,242642.547492628,8187.03171671532,0.481666550356444,0.0324122117695999,0.99776240134669
ecg_db_patient_01,s0014lre,3,s0014lre.dat,6,26.0004333405557,141.282730721061,232319.75856449,7885.39617893918,0.474652050844523,0.0301421302687262,0.997872085352491
ecg_db_patient_01,s0014lre,3,s0014lre.dat,7,24.0003428620409,126.024191590729,245129.34620194,8609.45950773282,0.483284202630634,0.0325855541051054,0.997759722696037
ecg_db_patient_01,s0014lre,3,s0014lre.dat,8,18.7502343779297,163.744714484893,234851.410801029,8083.75377875818,0.499940734874503,0.0279513002296558,0.997882421525191
ecg_db_patient_01,s0014lre,3,s0014lre.dat,9,13.3334814831276,191.571662190382,235356.57555551,7814.7640797965,0.512025980232959,0.0289151543491097,0.997857462560255
ecg_db_patient_01,s0014lre,3,s0014lre.dat,10,13.80013800138,183.525509273541,248129.897075351,8662.61245991832,0.506924430675527,0.0270299605578844,0.997692738353567
ecg_db_patient_01,s0014lre,3,s0014lre.dat,11,12.5455685960781,169.990864282155,247086.009908818,6945.7958031312,0.563606833913495,0.0262143224356974,0.997816220532543
ecg_db_patient_01,s0014lre,4,s0014lre.dat,1,84.008400840084,30.0260570598957,205172.117621117,18505.7998512477,0.648051410909016,0.0744092097669427,0.997078317401843
ecg_db_patient_01,s0014lre,4,s0014lre.dat,2,45.0022501125056,31.7944117005586,221561.840187168,24856.4988919386,0.69766109829126,0.0789408452391613,0.996754839902639
ecg_db_patient_01,s0014lre,4,s0014lre.dat,3,28.0009333644455,21.0904644877179,217874.54467241,21880.9805275161,0.679930093729736,0.0729586719805431,0.997167557733542
ecg_db_patient_01,s0014lre,4,s0014lre.dat,4,21.0005250131253,27.9915280223435,205312.791764924,24097.3113319923,0.679857443951067,0.0785089662009312,0.996989218337215
ecg_db_patient_01,s0014lre,4,s0014lre.dat,5,18.0003600072001,27.0368084468007,221369.545495037,25162.0880611518,0.684744798147957,0.0834443885349454,0.996637435570045
ecg_db_patient_01,s0014lre,4,s0014lre.dat,6,14.0002333372223,35.3235956586588,204204.486401791,22897.9989206106,0.679287051872455,0.0778065243637615,0.997036789263116
ecg_db_patient_01,s0014lre,4,s0014lre.dat,7,12.8573265332362,27.294990080901,223174.96085758,26974.7962665494,0.69798048300522,0.0863078119383347,0.99664507615401
ecg_db_patient_01,s0014lre,4,s0014lre.dat,8,11.2501406267578,35.8691149402017,223003.834066313,21995.4130966532,0.688892003220139,0.0771937416456043,0.996959854864195
ecg_db_patient_01,s0014lre,4,s0014lre.dat,9,9.33343703818931,33.4834440528603,209294.702040801,23858.1337081066,0.694033283962548,0.0807338952124117,0.996855991855981
ecg_db_patient_01,s0014lre,4,s0014lre.dat,10,9.00009000090001,47.9564821043431,221677.044600672,22714.9240345546,0.706686892035753,0.077092141851268,0.99696210938937
ecg_db_patient_01,s0014lre,4,s0014lre.dat,11,7.63643305848235,35.9574178360447,207885.167595871,18440.4626424739,0.685044154196013,0.0724866952183343,0.99728783490647
ecg_db_patient_01,s0014lre,5,s0014lre.dat,1,168.016801680168,77.0282628413317,207599.048372383,11158.9494526212,0.417127955319824,0.0285514432044415,0.997453342871596
ecg_db_patient_01,s0014lre,5,s0014lre.dat,2,87.0043502175109,73.2612470373,221055.648928359,11123.3855937,0.429264518827046,0.0349655602528561,0.997255731061875
ecg_db_patient_01,s0014lre,5,s0014lre.dat,3,58.0019333977799,72.1538901406838,214062.976864951,11096.3942107351,0.436267887242346,0.0275151529962635,0.997471688496195
ecg_db_patient_01,s0014lre,5,s0014lre.dat,4,42.0010500262507,75.91292432631,207133.005908733,12511.4344344213,0.425443622463559,0.0340432278864075,0.997445809141112
ecg_db_patient_01,s0014lre,5,s0014lre.dat,5,34.8006960139203,72.3102150167401,219862.632522189,11952.9555847291,0.426564424966287,0.0413619596414464,0.997200352573511
ecg_db_patient_01,s0014lre,5,s0014lre.dat,6,29.000483341389,76.0929534591579,209807.163349432,11755.0006020386,0.423619256509021,0.0379605110193796,0.997386939836961
ecg_db_patient_01,s0014lre,5,s0014lre.dat,7,24.8574979642566,73.3587528094404,218799.866586458,12829.141474048,0.431866384529088,0.0402070497079315,0.997230583319225
ecg_db_patient_01,s0014lre,5,s0014lre.dat,8,21.7502718783985,71.5384511993376,213178.178815744,11520.0847994836,0.456683545664498,0.0345377186319914,0.997381669944881
ecg_db_patient_01,s0014lre,5,s0014lre.dat,9,18.6668740763786,75.2863668736714,211783.845848981,11184.034835111,0.472885237287414,0.0370440569939694,0.997355054034372
ecg_db_patient_01,s0014lre,5,s0014lre.dat,10,18.0001800018,71.44711089451,226446.743034426,12390.2002287539,0.451875995364992,0.0334793814127393,0.997166694997819
ecg_db_patient_01,s0014lre,5,s0014lre.dat,11,15.2728661169647,102.230480900127,222582.84863871,8858.22743019158,0.521683775386422,0.0311301586251647,0.997351288779401
ecg_db_patient_01,s0014lre,6,s0014lre.dat,1,174.017401740174,83.7234993214231,173441.759010962,7209.98224205065,0.497408445487304,0.0273150220217746,0.998686036639249
ecg_db_patient_01,s0014lre,6,s0014lre.dat,2,90.0045002250113,88.5359435511511,182753.555838343,5189.77428479714,0.522665544210824,0.030271823504818,0.998608528040473
ecg_db_patient_01,s0014lre,6,s0014lre.dat,3,56.001866728891,107.342490451872,173640.74671959,4847.23812628641,0.520288779071798,0.0247890611518259,0.99868653118543
ecg_db_patient_01,s0014lre,6,s0014lre.dat,4,43.5010875271882,86.97183756309,172205.655243436,4279.76773917612,0.504907187220421,0.0308173848215715,0.998698891297385
ecg_db_patient_01,s0014lre,6,s0014lre.dat,5,34.8006960139203,69.1321103196531,181528.333624718,5293.03765575305,0.515987024983496,0.0339626413297166,0.998597791154759
ecg_db_patient_01,s0014lre,6,s0014lre.dat,6,29.000483341389,88.245171638228,173181.134322769,4815.35593833011,0.509540336951073,0.0324864979338339,0.998659655585383
ecg_db_patient_01,s0014lre,6,s0014lre.dat,7,24.8574979642566,88.8551151115202,185323.648489696,5458.16676980173,0.520766613548851,0.0362176167931928,0.998580955006475
ecg_db_patient_01,s0014lre,6,s0014lre.dat,8,20.2502531281641,172.808350937812,176139.235613513,5112.28606864336,0.539530803440813,0.0310357248121805,0.998670614725854
ecg_db_patient_01,s0014lre,6,s0014lre.dat,9,17.3335259280659,193.835523060145,176501.59123548,5172.46008351879,0.537697482095874,0.0311181711977102,0.998643567663661
